1502668800.0,4261.48000000,4485.39000000,3850.00000000,4086.29000000,2843.43142600,1503273599999
1503273600.0,4069.13000000,4453.91000000,3400.00000000,4310.01000000,4599.39662900,1503878399999
1503878400.0,4310.01000000,4939.19000000,4124.54000000,4509.08000000,4753.84337600,1504483199999
1504483200.0,4505.00000000,4788.59000000,3603.00000000,4130.37000000,6382.78774500,1505087999999
1505088000.0,4153.62000000,4394.59000000,2817.00000000,3699.99000000,8106.70512700,1505692799999
1505692800.0,3690.00000000,4123.20000000,3505.55000000,3660.02000000,5908.32335000,1506297599999
1506297600.0,3660.02000000,4406.52000000,3653.69000000,4378.48000000,5782.30542400,1506902399999
1506902400.0,4400.00000000,4658.00000000,4110.00000000,4640.00000000,4708.27295600,1507507199999
1507507200.0,4640.00000000,5922.30000000,4550.00000000,5709.99000000,7913.92583700,1508111999999
1508112000.0,5710.00000000,6171.00000000,5037.95000000,5950.02000000,12157.76944700,1508716799999
1508716800.0,5975.00000000,6189.88000000,5286.98000000,6169.98000000,13133.99457000,1509321599999
1509321600.0,6133.01000000,7590.25000000,6030.00000000,7345.01000000,11663.20964800,1509926399999
1509926400.0,7345.10000000,7770.02000000,5325.01000000,5811.03000000,18916.31990000,1510531199999
1510531200.0,5839.94000000,8123.15000000,5699.99000000,8038.00000000,19791.10101100,1511135999999
1511136000.0,8057.11000000,9350.00000000,7801.00000000,9128.02000000,28921.85979200,1511740799999
1511740800.0,9128.00000000,11825.00000000,8520.00000000,11165.41000000,48427.94965000,1512345599999
1512345600.0,11165.41000000,17204.99000000,10802.00000000,14899.98000000,72469.97762700,1512950399999
1512950400.0,14946.26000000,19798.68000000,14666.56000000,18860.02000000,67851.48621500,1513555199999
1513555200.0,18860.04000000,19300.00000000,10961.00000000,13500.00000000,135385.44032200,1514159999999
1514160000.0,13500.00000000,16498.05000000,11750.00000000,13716.36000000,116522.75432100,1514764799999
1514764800.0,13715.65000000,17176.24000000,12750.00000000,16150.03000000,120239.39935900,1515369599999
1515369600.0,16218.85000000,16322.30000000,11400.00000000,13474.99000000,137537.90456500,1515974399999
1515974400.0,13477.98000000,14249.99000000,9035.00000000,11530.00000000,303127.50213700,1516579199999
1516579200.0,11530.00000000,12244.00000000,9900.24000000,11879.95000000,198030.05111700,1517183999999
1517184000.0,11879.95000000,11975.02000000,7930.00000000,8184.81000000,202016.40775900,1517788799999
1517788800.0,8179.99000000,9065.78000000,6000.01000000,8063.88000000,340794.29213100,1518393599999
1518393600.0,8063.82000000,11274.00000000,8053.00000000,10383.43000000,311863.06813700,1518998399999
1518998400.0,10375.01000000,11786.01000000,9274.80000000,9590.00000000,350623.13291100,1519603199999
1519603200.0,9590.00000000,11565.00000000,9350.00000000,11515.00000000,183970.99761400,1520207999999
1520208000.0,11515.00000000,11710.00000000,8329.00000000,9533.57000000,282035.22538200,1520812799999
1520812800.0,9533.57000000,9888.88000000,7322.00000000,8189.99000000,315835.15160600,1521417599999
1521417600.0,8189.00000000,9177.01000000,8088.40000000,8470.15000000,285211.53951100,1522022399999
1522022400.0,8470.14000000,8514.89000000,6430.00000000,6813.01000000,308729.49203100,1522627199999
1522627200.0,6813.01000000,7520.00000000,6500.00000000,7018.00000000,232320.07049900,1523231999999
1523232000.0,7011.04000000,8429.54000000,6611.00000000,8355.00000000,259877.02241400,1523836799999
1523836800.0,8355.07000000,9035.00000000,7825.40000000,8787.02000000,233025.38619000,1524441599999
1524441600.0,8785.70000000,9759.82000000,8651.62000000,9419.00000000,306668.07214000,1525046399999
1525046400.0,9417.04000000,10020.00000000,8800.49000000,9659.01000000,222274.38854000,1525651199999
1525651200.0,9661.02000000,9689.67000000,8153.00000000,8679.71000000,224151.29875100,1526255999999
1526256000.0,8679.71000000,8879.99000000,7911.90000000,8526.98000000,182713.82601200,1526860799999
1526860800.0,8526.97000000,8595.31000000,7231.11000000,7338.99000000,190894.60093900,1527465599999
1527465600.0,7338.99000000,7786.69000000,7032.95000000,7714.26000000,211929.27076600,1528070399999
1528070400.0,7714.26000000,7765.00000000,6622.81000000,6764.99000000,211352.73747800,1528675199999
1528675200.0,6765.00000000,6922.00000000,6118.68000000,6449.61000000,234080.84117100,1529279999999
1529280000.0,6444.06000000,6841.74000000,5750.00000000,6136.97000000,234147.62101500,1529884799999
1529884800.0,6137.95000000,6528.99000000,5780.00000000,6356.81000000,207746.55900600,1530489599999
1530489600.0,6360.82000000,6818.16000000,6271.62000000,6712.10000000,211526.01905800,1531094399999
1531094400.0,6712.10000000,6802.06000000,6070.00000000,6353.01000000,192452.84988000,1531699199999
1531699200.0,6354.15000000,7700.00000000,6330.40000000,7394.79000000,294313.22260400,1532303999999
1532304000.0,7394.78000000,8491.77000000,7375.00000000,8211.00000000,288666.04714100,1532908799999
1532908800.0,8210.99000000,8273.00000000,6882.29000000,7024.19000000,282090.10358400,1533513599999
1533513600.0,7024.19000000,7160.00000000,5971.00000000,6308.33000000,334426.55074300,1534118399999
1534118400.0,6308.56000000,6620.00000000,5880.00000000,6477.53000000,378189.29648700,1534723199999
1534723200.0,6477.53000000,6882.54000000,6220.00000000,6700.00000000,286906.53931100,1535327999999
1535328000.0,6700.00000000,7345.45000000,6646.50000000,7302.01000000,294674.91300500,1535932799999
1535932800.0,7302.00000000,7410.00000000,6111.00000000,6250.81000000,306231.62342400,1536537599999
1536537600.0,6252.26000000,6584.99000000,6169.68000000,6505.00000000,227428.18285400,1537142399999
1537142400.0,6500.08000000,6839.03000000,6123.00000000,6708.00000000,244256.49012100,1537747199999
1537747200.0,6706.81000000,6814.80000000,6325.02000000,6626.57000000,242598.87247100,1538351999999
1538352000.0,6626.57000000,6697.00000000,6430.00000000,6615.26000000,141836.47648300,1538956799999
1538956800.0,6615.26000000,6715.60000000,6205.00000000,6339.34000000,166310.81354400,1539561599999
1539561600.0,6339.34000000,7680.00000000,6300.00000000,6590.11000000,211592.62313900,1540166399999
1540166400.0,6590.12000000,6639.00000000,6453.00000000,6489.93000000,75328.88538500,1540771199999
1540771200.0,6489.93000000,6525.00000000,6245.02000000,6485.85000000,71945.40060700,1541375999999
1541376000.0,6485.85000000,6615.15000000,6355.00000000,6449.81000000,76161.78188000,1541980799999
1541980800.0,6450.71000000,6498.00000000,5403.42000000,5662.00000000,205081.18393800,1542585599999
1542585600.0,5661.94000000,5664.00000000,3652.66000000,4085.78000000,496323.79998000,1543190399999
1543190400.0,4088.69000000,4450.38000000,3689.12000000,4161.01000000,479459.91410100,1543795199999
1543795200.0,4160.55000000,4179.00000000,3222.00000000,3545.37000000,406435.81785400,1544399999999
1544400000.0,3548.49000000,3610.00000000,3156.26000000,3228.67000000,249791.79078700,1545004799999
1545004800.0,3229.22000000,4139.99000000,3216.00000000,3929.71000000,489096.74115800,1545609599999
1545609600.0,3929.71000000,4198.00000000,3535.00000000,3801.91000000,332161.25544200,1546214399999
1546214400.0,3803.12000000,4027.71000000,3630.33000000,3987.60000000,214860.90624200,1546819199999
1546819200.0,3987.62000000,4069.80000000,3441.30000000,3476.81000000,245887.27794800,1547423999999
1547424000.0,3477.56000000,3720.00000000,3467.02000000,3539.28000000,199395.79296500,1548028799999
1548028800.0,3539.26000000,3662.94000000,3434.85000000,3550.84000000,154566.45086100,1548633599999
1548633600.0,3550.05000000,3557.75000000,3349.92000000,3458.11000000,186574.10542300,1549238399999
1549238400.0,3458.11000000,3733.58000000,3373.10000000,3680.06000000,198350.67398800,1549843199999
1549843200.0,3679.75000000,3700.11000000,3568.11000000,3667.58000000,167995.80513900,1550447999999
1550448000.0,3667.62000000,4198.00000000,3655.00000000,3743.56000000,301384.22226000,1551052799999
1551052800.0,3743.56000000,3888.00000000,3677.17000000,3807.75000000,190343.24672600,1551657599999
1551657600.0,3807.32000000,3971.75000000,3670.69000000,3916.82000000,207833.42997000,1552262399999
1552262400.0,3915.99000000,4056.98000000,3810.43000000,3981.14000000,185620.34481300,1552867199999
1552867200.0,3981.85000000,4069.32000000,3880.01000000,3992.18000000,156283.26348300,1553471999999
1553472000.0,3991.35000000,4140.00000000,3888.71000000,4103.95000000,178114.87504900,1554076799999
1554076800.0,4102.44000000,5275.01000000,4067.00000000,5170.27000000,420989.96873800,1554681599999
1554681600.0,5170.27000000,5422.00000000,4861.22000000,5131.30000000,247866.40740500,1555286399999
1555286400.0,5131.28000000,5333.42000000,4950.00000000,5256.14000000,168555.91174500,1555891199999
1555891200.0,5257.41000000,5600.00000000,5102.00000000,5307.52000000,247392.82390400,1556495999999
1556496000.0,5309.81000000,5900.00000000,5178.80000000,5775.62000000,191971.58997500,1557100799999
1557100800.0,5773.18000000,7521.78000000,5619.14000000,6967.31000000,313283.86961200,1557705599999
1557705600.0,6968.24000000,8366.00000000,6870.00000000,8148.48000000,461287.69413900,1558310399999
1558310400.0,8147.94000000,8740.00000000,7461.00000000,8614.43000000,341677.39881000,1558915199999
1558915200.0,8612.54000000,9074.26000000,8005.00000000,8725.98000000,292049.04381200,1559519999999
1559520000.0,8726.00000000,8800.95000000,7444.58000000,7628.13000000,293308.70969600,1560124799999
1560124800.0,7627.57000000,9333.00000000,7511.00000000,8953.33000000,274072.05837100,1560729599999
1560729600.0,8953.00000000,11392.64000000,8950.00000000,10906.07000000,378253.00306500,1561334399999
1561334400.0,10905.95000000,13970.00000000,10525.10000000,10854.10000000,684152.50877200,1561939199999
1561939200.0,10854.10000000,12000.00000000,9727.00000000,11406.24000000,517740.07169300,1562543999999
1562544000.0,11410.00000000,13147.08000000,10103.00000000,10174.18000000,510462.03567800,1563148799999
1563148800.0,10174.18000000,11100.00000000,9060.00000000,10589.45000000,487080.97263000,1563753599999
1563753600.0,10590.15000000,10683.16000000,9165.00000000,9541.54000000,269819.32510900,1564358399999
1564358400.0,9541.54000000,11040.00000000,9395.00000000,10929.23000000,259518.80601900,1564963199999
1564963200.0,10929.99000000,12330.70000000,10927.80000000,11549.97000000,371072.85766100,1565567999999
1565568000.0,11539.08000000,11577.89000000,9750.00000000,10306.78000000,248273.37466500,1566172799999
1566172800.0,10306.17000000,10949.96000000,9762.00000000,10142.69000000,232472.05333100,1566777599999
1566777600.0,10142.69000000,10604.00000000,9320.00000000,9724.98000000,211243.55028800,1567382399999
1567382400.0,9723.59000000,10905.87000000,9712.50000000,10381.18000000,281075.66490800,1567987199999
1567987200.0,10381.24000000,10480.00000000,9880.00000000,10302.01000000,207165.65445800,1568591999999
1568592000.0,10303.34000000,10355.00000000,9653.00000000,10028.87000000,188644.19962300,1569196799999
1569196800.0,10028.05000000,10049.99000000,7750.00000000,8043.82000000,364560.06474400,1569801599999
1569801600.0,8043.04000000,8500.00000000,7710.00000000,7854.25000000,239136.79539900,1570406399999
1570406400.0,7855.30000000,8779.51000000,7762.00000000,8275.01000000,281416.73873400,1571011199999
1571011200.0,8275.24000000,8403.00000000,7816.01000000,8223.35000000,219241.79231100,1571615999999
1571616000.0,8223.35000000,10370.00000000,7300.00000000,9529.93000000,508882.69375600,1572220799999
1572220800.0,9528.23000000,9902.10000000,8913.00000000,9194.71000000,354362.74432700,1572825599999
1572825600.0,9196.46000000,9513.68000000,8696.00000000,9039.47000000,294282.77161200,1573430399999
1573430400.0,9040.16000000,9072.32000000,8350.68000000,8502.40000000,239532.02348000,1574035199999
1574035200.0,8502.87000000,8503.52000000,6790.00000000,6903.28000000,422402.00470300,1574639999999
1574640000.0,6900.23000000,7850.00000000,6515.00000000,7390.89000000,503259.06429100,1575244799999
1575244800.0,7391.50000000,7750.00000000,7067.00000000,7510.11000000,331484.78371600,1575849599999
1575849600.0,7510.11000000,7650.00000000,7008.35000000,7118.59000000,252294.98040800,1576454399999
1576454400.0,7119.60000000,7518.54000000,6435.00000000,7501.44000000,339611.46169700,1577059199999
1577059200.0,7500.71000000,7695.38000000,7076.42000000,7388.24000000,267312.08693500,1577663999999
1577664000.0,7388.43000000,7495.00000000,6871.04000000,7358.75000000,241051.79844400,1578268799999
1578268800.0,7357.64000000,8455.00000000,7346.76000000,8184.98000000,498017.84689800,1578873599999
1578873600.0,8184.97000000,9198.98000000,8055.89000000,8701.70000000,468235.62749600,1579478399999
1579478400.0,8701.72000000,8818.00000000,8238.00000000,8615.00000000,250977.00176500,1580083199999
1580083200.0,8614.39000000,9578.00000000,8535.00000000,9331.51000000,362870.20838800,1580687999999
1580688000.0,9331.59000000,10166.00000000,9093.01000000,10151.75000000,364995.86483400,1581292799999
1581292800.0,10151.72000000,10500.00000000,9638.12000000,9917.27000000,427067.58518900,1581897599999
1581897600.0,9910.70000000,10250.00000000,9350.00000000,9936.40000000,360700.46771900,1582502399999
1582502400.0,9936.40000000,9990.00000000,8411.00000000,8531.88000000,426585.45870700,1583107199999
1583107200.0,8530.30000000,9188.00000000,8000.00000000,8033.31000000,379197.13168000,1583711999999
1583712000.0,8034.76000000,8179.31000000,3782.13000000,5361.30000000,1224228.28324000,1584316799999
1584316800.0,5360.33000000,6900.00000000,4442.12000000,5816.19000000,1180843.34581500,1584921599999
1584921600.0,5816.05000000,6957.96000000,5688.00000000,5881.42000000,770380.80536000,1585526399999
1585526400.0,5880.50000000,7198.00000000,5857.76000000,6772.78000000,664784.29958300,1586131199999
1586131200.0,6772.78000000,7459.69000000,6739.98000000,6903.79000000,582804.77108700,1586735999999
1586736000.0,6903.79000000,7293.08000000,6468.27000000,7120.74000000,501345.25890300,1587340799999
1587340800.0,7121.40000000,7738.00000000,6751.00000000,7693.10000000,469098.31294700,1587945599999
1587945600.0,7693.10000000,9460.00000000,7606.00000000,8894.16000000,742165.16210400,1588550399999
1588550400.0,8894.15000000,10067.00000000,8117.00000000,8722.77000000,780478.84946600,1589155199999
1589155200.0,8722.77000000,9939.00000000,8200.00000000,9680.04000000,721487.83708700,1589759999999
1589760000.0,9681.11000000,9950.00000000,8700.00000000,8720.34000000,517248.17753600,1590364799999
1590364800.0,8718.14000000,9740.00000000,8642.72000000,9448.27000000,425528.24616700,1590969599999
1590969600.0,9448.27000000,10380.00000000,9266.00000000,9746.99000000,427822.49534700,1591574399999
1591574400.0,9746.99000000,9992.72000000,9113.00000000,9342.10000000,336172.77151700,1592179199999
1592179200.0,9342.10000000,9589.00000000,8910.45000000,9294.69000000,323565.71184200,1592783999999
1592784000.0,9294.69000000,9780.00000000,8833.00000000,9116.35000000,343601.08315400,1593388799999
1593388800.0,9116.16000000,9292.00000000,8893.03000000,9069.41000000,247256.19512500,1593993599999
1593993600.0,9069.41000000,9470.00000000,9055.92000000,9302.75000000,284964.99967300,1594598399999
1594598400.0,9303.31000000,9343.82000000,9047.25000000,9208.99000000,247602.69209500,1595203199999
1595203200.0,9208.99000000,10111.00000000,9131.00000000,9931.54000000,346433.53511500,1595807999999
1595808000.0,9931.54000000,12123.46000000,9917.21000000,11071.35000000,637793.81172400,1596412799999
1596412800.0,11071.36000000,11909.94000000,10936.00000000,11681.68000000,403167.45146000,1597017599999
